Device ID,Data Added,Humidity,Temperature,Heat index,Soil Moisture,Water Flow Avg,Quality of Water,Rain Sensor,Wind Speed,Amb Temp,Signal Strength,Api key
1,10-Feb-2019 10:02 pm,97.5,15.1,15.21,8.8,0,0,0,0,0,25,521959
1,10-Feb-2019 11:12 pm,96.5,15.2,15.3,8.8,0,0,0,0,0,25,521959
1,11-Feb-2019 12:22 am,99.9,13.9,13.95,8.8,0,0,0,0,0,25,521959
1,11-Feb-2019 01:32 am,99.9,13.7,13.73,8.8,0,0,0,0,0,25,521959
1,11-Feb-2019 02:42 am,89.7,15.5,15.45,8.8,0,0,0,0,0,25,521959
1,11-Feb-2019 03:53 am,47.8,20.8,20.18,8.8,0,0,0,0,0,25,521959
1,11-Feb-2019 05:03 am,32.8,25.6,25.07,9.29,0,0,0,0,0,24,521959
1,11-Feb-2019 06:14 am,21.6,33.7,31.79,9.29,0,0,0,0,0,24,521959
1,11-Feb-2019 07:25 am,17.3,32.4,30.22,9.29,0,0,0,0,0,23,521959
1,11-Feb-2019 08:35 am,16.7,31.2,29.14,9.29,0,0,0,0,0,23,521959
1,11-Feb-2019 09:46 am,16.1,30.6,28.63,9.29,0,0,0,0,0,24,521959
1,11-Feb-2019 10:57 am,16.1,30,28.15,9.29,0,0,0,0,0,23,521959
1,11-Feb-2019 12:08 pm,18,27.8,26.56,9.04,0,0,0,0,0,24,521959
1,11-Feb-2019 01:19 pm,21.7,24.1,23.13,8.8,0,0,0,0,0,24,521959
1,11-Feb-2019 02:29 pm,26.6,21.5,20.4,8.55,0,0,0,0,0,24,521959
1,11-Feb-2019 03:39 pm,33.6,21.1,20.14,8.31,0,0,0,0,0,24,521959
1,11-Feb-2019 04:50 pm,42.1,19.8,18.93,8.31,0,0,0,0,0,24,521959
1,11-Feb-2019 06:02 pm,45.4,19,18.14,8.06,0,0,0,0,0,24,521959
1,11-Feb-2019 07:12 pm,44.9,17.7,16.7,8.06,0,0,0,0,0,24,521959
1,11-Feb-2019 08:22 pm,42.2,17,15.86,8.06,0,0,0,0,0,25,521959
1,11-Feb-2019 09:33 pm,45.4,17,15.94,7.82,0,0,0,0,0,25,521959
1,11-Feb-2019 10:43 pm,49.5,17.5,16.6,7.82,0,0,0,0,0,24,521959
1,11-Feb-2019 11:54 pm,44.6,17.5,16.47,7.82,0,0,0,0,0,24,521959
1,12-Feb-2019 01:04 am,43,17.2,16.1,7.82,0,0,0,0,0,24,521959
1,12-Feb-2019 02:14 am,44.5,16.7,15.59,7.82,0,0,0,0,0,24,521959
1,12-Feb-2019 03:24 am,35.7,21.7,20.86,8.06,0,0,0,0,0,24,521959
1,12-Feb-2019 04:35 am,30.4,25.9,25.34,8.31,0,0,0,0,0,24,521959
1,12-Feb-2019 05:46 am,21.6,31.6,29.69,8.31,0,0,0,0,0,24,521959
1,12-Feb-2019 06:56 am,19.7,32.5,30.43,8.31,0,0,0,0,0,23,521959
1,12-Feb-2019 08:09 am,20.9,31.3,29.38,8.31,0,0,0,0,0,23,521959
1,12-Feb-2019 09:19 am,20.2,30.1,28.33,8.31,0,0,0,0,0,25,521959
1,12-Feb-2019 10:30 am,19.3,30,28.22,8.31,0,0,0,0,0,25,521959
1,12-Feb-2019 11:41 am,20.9,28.8,27.33,8.06,0,0,0,0,0,25,521959
1,12-Feb-2019 12:51 pm,24.6,25.6,24.86,8.06,0,0,0,0,0,25,521959
1,12-Feb-2019 02:02 pm,37.4,22,21.23,7.82,0,0,0,0,0,25,521959
1,12-Feb-2019 03:12 pm,44.2,20.6,19.87,7.82,0,0,0,0,0,25,521959
1,12-Feb-2019 04:22 pm,46.1,19.6,18.82,7.58,0,0,0,0,0,26,521959
1,12-Feb-2019 05:33 pm,46.5,18.8,17.95,7.33,0,0,0,0,0,26,521959
1,12-Feb-2019 06:44 pm,48.7,18,17.13,7.33,0,0,0,0,0,26,521959
1,12-Feb-2019 07:55 pm,50.3,17.4,16.51,7.33,0,0,0,0,0,26,521959
1,12-Feb-2019 09:05 pm,53.5,16.8,15.93,7.33,0,0,0,0,0,26,521959
1,12-Feb-2019 10:16 pm,51.4,17.8,16.98,7.33,0,0,0,0,0,25,521959
1,12-Feb-2019 11:26 pm,53.4,17.7,16.92,7.33,0,0,0,0,0,25,521959
1,13-Feb-2019 12:36 am,54.6,17.4,16.62,7.33,0,0,0,0,0,25,521959
1,13-Feb-2019 01:46 am,50.6,17.5,16.63,7.33,0,0,0,0,0,26,521959
1,13-Feb-2019 02:56 am,42.5,19.2,18.29,7.33,0,0,0,0,0,25,521959
1,13-Feb-2019 04:07 am,30.9,24.6,23.92,7.58,0,0,0,0,0,26,521959
1,13-Feb-2019 05:18 am,21.2,32,30.05,7.82,0,0,0,0,0,25,521959
1,13-Feb-2019 06:28 am,16.3,38.2,36.17,7.82,0,0,0,0,0,25,521959
1,13-Feb-2019 07:39 am,18.2,35.2,33.06,8.06,0,0,0,0,0,25,521959
1,13-Feb-2019 08:50 am,18,34.1,31.9,8.06,0,0,0,0,0,26,521959
1,13-Feb-2019 10:01 am,28.9,30.8,29.44,7.82,0,0,0,0,0,26,521959
1,13-Feb-2019 11:12 am,34.4,29.3,28.43,7.58,0,0,0,0,0,26,521959
1,13-Feb-2019 12:22 pm,34.5,26.9,26.54,7.33,0,0,0,0,0,26,521959
1,13-Feb-2019 01:34 pm,51.4,22.7,22.37,7.33,0,0,0,0,0,26,521959
1,13-Feb-2019 02:45 pm,68.9,21.2,21.17,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 03:55 pm,83.4,20.5,20.78,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 05:05 pm,90.3,20,20.41,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 06:15 pm,92.9,19.6,20.04,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 07:26 pm,95.3,17.9,18.23,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 08:36 pm,97.4,17,17.3,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 09:46 pm,99,16.4,16.68,7.09,0,0,0,0,0,26,521959
1,13-Feb-2019 10:56 pm,98.9,16.5,16.79,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 12:06 am,98.8,15.9,16.13,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 01:17 am,96.3,15.7,15.84,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 02:27 am,93.2,15.9,15.98,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 03:37 am,73.8,20.7,20.75,7.09,0,0,0,0,0,26,521959
1,14-Feb-2019 04:48 am,44.7,31,31.65,7.33,0,0,0,0,0,25,521959
1,14-Feb-2019 05:58 am,33.1,37.4,39.43,7.58,0,0,0,0,0,25,521959
1,14-Feb-2019 07:09 am,27.1,38.3,39,7.58,0,0,0,0,0,25,521959
1,14-Feb-2019 08:20 am,33.7,32.9,32.44,7.58,0,0,0,0,0,25,521959
1,14-Feb-2019 09:31 am,38.4,33.7,34.54,7.58,0,0,0,0,0,25,521959
1,14-Feb-2019 10:42 am,44.5,31.4,32.21,7.33,0,0,0,0,0,25,521959
1,14-Feb-2019 11:53 am,55.9,28.2,29.28,7.33,0,0,0,0,0,25,521959
1,14-Feb-2019 01:03 pm,86.2,23.6,24.27,7.09,0,0,0,0,0,26,521959
1,14-Feb-2019 02:14 pm,95.9,21.4,22.1,7.09,0,0,0,0,0,26,521959
1,14-Feb-2019 03:24 pm,97.2,21,21.69,7.09,0,0,0,0,0,26,521959
1,14-Feb-2019 04:34 pm,90.9,20.1,20.54,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 05:46 pm,82.4,18.6,18.67,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 06:56 pm,75.3,18.8,18.7,6.84,0,0,0,0,0,26,521959
1,14-Feb-2019 08:07 pm,88.7,16.9,16.96,6.6,0,0,0,0,0,25,521959
1,14-Feb-2019 09:17 pm,90.2,15.9,15.9,6.6,0,0,0,0,0,26,521959
1,14-Feb-2019 10:28 pm,88.8,15.5,15.42,6.6,0,0,0,0,0,26,521959
1,14-Feb-2019 11:38 pm,91,14.4,14.27,6.6,0,0,0,0,0,26,521959
1,15-Feb-2019 12:48 am,94.8,13.5,13.38,6.6,0,0,0,0,0,26,521959
1,15-Feb-2019 01:58 am,98.7,12.7,12.6,6.11,0,0,0,0,0,26,521959
1,15-Feb-2019 03:08 am,81.7,18.8,18.87,6.6,0,0,0,0,0,26,521959
1,15-Feb-2019 04:19 am,39.8,27.9,27.56,7.09,0,0,0,0,0,25,521959
1,15-Feb-2019 05:29 am,19.8,35.4,33.47,7.09,0,0,0,0,0,26,521959
1,15-Feb-2019 06:40 am,17.7,38.7,37.05,7.09,0,0,0,0,0,25,521959
1,15-Feb-2019 07:51 am,13.7,34.6,32.11,7.09,0,0,0,0,0,25,521959
1,15-Feb-2019 09:02 am,14.9,33.6,31.23,7.09,0,0,0,0,0,26,521959
1,15-Feb-2019 10:13 am,15.7,32.5,30.25,7.09,0,0,0,0,0,25,521959
1,15-Feb-2019 11:24 am,16.7,31.9,29.75,6.84,0,0,0,0,0,26,521959
1,15-Feb-2019 12:34 pm,38.1,27.7,27.29,6.84,0,0,0,0,0,26,521959
1,15-Feb-2019 01:45 pm,37.4,22.8,22.11,6.6,0,0,0,0,0,26,521959
1,15-Feb-2019 02:55 pm,55.1,21.2,20.81,6.35,0,0,0,0,0,26,521959
1,15-Feb-2019 04:05 pm,68.9,19.9,19.74,6.35,0,0,0,0,0,26,521959
1,15-Feb-2019 05:16 pm,79,19.2,19.24,6.35,0,0,0,0,0,26,521959
1,15-Feb-2019 06:26 pm,90,17.5,17.66,6.11,0,0,0,0,0,26,521959
1,15-Feb-2019 07:36 pm,87.3,16.9,16.92,6.11,0,0,0,0,0,26,521959
1,15-Feb-2019 08:46 pm,80,16.2,15.96,6.11,0,0,0,0,0,26,521959
1,15-Feb-2019 09:57 pm,80.5,15.2,14.88,6.11,0,0,0,0,0,26,521959
1,15-Feb-2019 11:07 pm,76.5,14.6,14.11,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 12:17 am,81,14.1,13.68,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 01:27 am,84,13.4,12.99,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 02:40 am,76.9,14.5,14.01,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 03:53 am,34.5,23.3,22.59,6.35,0,0,0,0,0,26,521959
1,16-Feb-2019 05:04 am,20.9,32.1,30.12,6.6,0,0,0,0,0,25,521959
1,16-Feb-2019 06:15 am,16,37.4,35.2,6.6,0,0,0,0,0,25,521959
1,16-Feb-2019 07:29 am,15.7,36.9,34.61,6.6,0,0,0,0,0,25,521959
1,16-Feb-2019 08:40 am,16.5,35.3,33,6.6,0,0,0,0,0,26,521959
1,16-Feb-2019 09:50 am,18.7,34.7,32.58,6.35,0,0,0,0,0,25,521959
1,16-Feb-2019 11:01 am,21.2,32.3,30.33,6.35,0,0,0,0,0,25,521959
1,16-Feb-2019 12:12 pm,21.8,29.6,27.98,6.35,0,0,0,0,0,26,521959
1,16-Feb-2019 01:23 pm,29.2,24.2,23.44,6.11,0,0,0,0,0,26,521959
1,16-Feb-2019 02:33 pm,37,21.8,21,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 03:43 pm,39.2,20.7,19.85,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 04:54 pm,43.4,19.7,18.86,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 06:04 pm,52.2,19,18.32,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 07:14 pm,71.3,19.2,19.04,5.62,0,0,0,0,0,26,521959
1,16-Feb-2019 08:26 pm,87.9,17.3,17.38,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 09:36 pm,85.1,17.5,17.53,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 10:46 pm,85.3,17.6,17.64,5.87,0,0,0,0,0,26,521959
1,16-Feb-2019 11:56 pm,83.4,16,15.83,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 01:06 am,83.6,15.7,15.51,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 02:17 am,91.4,14.7,14.61,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 03:28 am,59.1,24.6,24.66,5.87,0,0,0,0,0,26,521959
1,17-Feb-2019 04:39 am,45.6,32.1,33.53,6.11,0,0,0,0,0,25,521959
1,17-Feb-2019 05:50 am,30.9,36.3,36.87,6.11,0,0,0,0,0,26,521959
1,17-Feb-2019 07:01 am,24.4,37.8,37.44,6.11,0,0,0,0,0,26,521959
1,17-Feb-2019 08:15 am,19.3,39.8,38.89,6.11,0,0,0,0,0,26,521959
1,17-Feb-2019 09:26 am,32.4,34.6,34.6,6.11,0,0,0,0,0,26,521959
1,17-Feb-2019 10:37 am,32.3,33.9,33.56,5.87,0,0,0,0,0,25,521959
1,17-Feb-2019 11:48 am,50.4,27.3,27.74,5.87,0,0,0,0,0,26,521959
1,17-Feb-2019 12:59 pm,80.5,24.1,24.67,5.87,0,0,0,0,0,26,521959
1,17-Feb-2019 02:09 pm,85.5,22.5,23.04,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 03:19 pm,91.1,22,22.63,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 04:29 pm,91.6,21.9,22.54,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 05:40 pm,91.7,21.8,22.43,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 06:50 pm,93.7,21.7,22.37,5.62,0,0,0,0,0,25,521959
1,17-Feb-2019 08:00 pm,93.4,21.7,22.36,5.62,0,0,0,0,0,26,521959
1,17-Feb-2019 09:14 pm,99.2,20.9,21.64,5.87,0,0,0,0,0,26,521959
1,17-Feb-2019 10:26 pm,98,21,21.71,5.87,0,0,0,0,0,26,521959
1,17-Feb-2019 11:36 pm,99.4,20.9,21.64,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 12:46 am,99.3,20.8,21.53,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 01:57 am,97.8,21,21.71,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 03:07 am,98.7,21.5,22.28,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 04:18 am,98.4,22,22.82,6.11,0,0,0,0,0,25,521959
1,18-Feb-2019 05:28 am,70.8,29.7,34.5,6.11,0,0,0,0,0,25,521959
1,18-Feb-2019 06:39 am,80.2,26.1,27.87,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 06:59 am,72.7,27.9,30.83,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 08:13 am,48.1,33.2,36.14,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 09:25 am,46.7,31.8,33.27,5.87,0,0,0,0,0,26,521959
1,18-Feb-2019 10:37 am,50,30.9,32.45,5.87,0,0,0,0,0,26,521959
1,19-Feb-2019 08:41 am,51.1,32.2,35.01,37.88,0,0,0,0,0,17,521959
1,19-Feb-2019 09:53 am,55.2,30.6,32.97,56.7,0,0,0,0,0,19,521959
1,19-Feb-2019 11:04 am,48.3,32.9,35.62,73.56,0,0,0,0,0,19,521959
1,19-Feb-2019 12:16 pm,71.9,26.1,27.52,72.34,0,0,0,0,0,19,521959
1,19-Feb-2019 01:28 pm,83.1,24,24.63,44.72,0,0,0,0,0,19,521959
1,19-Feb-2019 02:40 pm,90.7,22.8,23.5,40.57,0,0,0,0,0,19,521959
1,19-Feb-2019 03:53 pm,91.5,22.6,23.3,40.32,0,0,0,0,0,19,521959
1,19-Feb-2019 05:04 pm,97.6,21.4,22.14,40.32,0,0,0,0,0,19,521959
1,19-Feb-2019 06:16 pm,99.9,20.4,21.1,40.08,0,0,0,0,0,19,521959
1,19-Feb-2019 07:27 pm,99.9,19.8,20.44,40.08,0,0,0,0,0,19,521959
1,19-Feb-2019 08:39 pm,99.9,19,19.56,40.08,0,0,0,0,0,19,521959
1,19-Feb-2019 09:52 pm,99.9,18.4,18.9,40.08,0,0,0,0,0,19,521959
1,19-Feb-2019 11:03 pm,99.9,17.8,18.24,39.83,0,0,0,0,0,19,521959
1,20-Feb-2019 12:15 am,99.9,17.4,17.8,39.83,0,0,0,0,0,19,521959
1,20-Feb-2019 01:26 am,99.9,17,17.36,39.59,0,0,0,0,0,19,521959
1,20-Feb-2019 02:38 am,99.9,17.1,17.47,39.59,0,0,0,0,0,19,521959
1,20-Feb-2019 03:51 am,99.9,19,19.56,39.59,0,0,0,0,0,19,521959
1,20-Feb-2019 05:02 am,96.2,22.5,23.32,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 06:14 am,77.8,27.2,29.96,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 07:26 am,74.3,27.7,30.62,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 08:38 am,65,29.3,32.43,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 09:51 am,52.1,34.5,40.3,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 11:03 am,60.6,30.7,34.36,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 12:15 pm,78.3,26.3,28.17,39.59,0,0,0,0,0,20,521959
1,20-Feb-2019 01:27 pm,99.9,19.8,20.44,39.35,0,0,0,0,0,19,521959
1,20-Feb-2019 02:42 pm,99.9,17.8,18.24,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 03:53 pm,99.9,17.4,17.8,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 05:05 pm,99.9,17.1,17.47,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 06:16 pm,99.9,16.9,17.25,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 07:28 pm,99.9,17,17.36,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 08:43 pm,99.9,16.6,16.92,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 09:54 pm,99.9,16.4,16.7,39.35,0,0,0,0,0,20,521959
1,20-Feb-2019 11:10 pm,99.9,16.4,16.7,39.35,0,0,0,0,0,20,521959
1,21-Feb-2019 12:21 am,99.9,16.3,16.59,39.35,0,0,0,0,0,20,521959
1,21-Feb-2019 01:36 am,99.9,16.2,16.48,39.1,0,0,0,0,0,20,521959
1,21-Feb-2019 02:51 am,99.9,16.7,17.03,39.1,0,0,0,0,0,19,521959
1,21-Feb-2019 05:28 pm,99.9,13.7,13.73,38.61,0,0,0,0,0,17,521959
1,21-Feb-2019 06:39 pm,99.9,13.2,13.18,38.61,0,0,0,0,0,17,521959
1,21-Feb-2019 07:50 pm,99.9,12.4,12.3,38.61,0,0,0,0,0,17,521959
1,21-Feb-2019 09:02 pm,99.9,11.5,11.31,38.61,0,0,0,0,0,17,521959
1,21-Feb-2019 10:14 pm,99.9,10.9,10.65,38.61,0,0,0,0,0,17,521959
1,21-Feb-2019 11:25 pm,99.9,10.4,10.1,38.61,0,0,0,0,0,17,521959
1,22-Feb-2019 12:37 am,99.9,10,9.66,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 01:48 am,99.9,9.5,9.11,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 02:59 am,99.9,15.8,16.04,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 04:13 am,77.3,24.6,25.13,38.86,0,0,0,0,0,12,521959
1,22-Feb-2019 05:25 am,48.7,28,28.33,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 06:37 am,39.7,29.6,29.21,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 07:49 am,32.9,29.4,28.41,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 09:01 am,34.3,30.9,30.06,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 10:13 am,29.3,31.4,30.08,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 11:26 am,36.9,28.6,27.98,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 12:38 pm,60.5,22.5,22.39,38.86,0,0,0,0,0,17,521959
1,22-Feb-2019 01:49 pm,93.5,18.4,18.74,38.86,0,0,0,0,0,18,521959
1,22-Feb-2019 03:01 pm,99.9,16.2,16.48,38.86,0,0,0,0,0,18,521959
1,22-Feb-2019 04:14 pm,99.9,14.9,15.05,38.86,0,0,0,0,0,18,521959
1,22-Feb-2019 05:25 pm,99.9,15.6,15.82,38.86,0,0,0,0,0,17,521959
